Customer_ID,Loan_ID,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Savings_Account_Balance,Loan_Type,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Pct,EMI_Amount,Pay_History,Delinquency_12M,Credit_Card_Utilization,Behavior_Spending_Score,Behavior_Repayment_Score,No_of_Open_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Oldest_Trade_Open_Months,Outstanding_Loans,Avg_Balance_6M,Bounce_Count_6M,Transaction_Count_3M,Max_DPD_12M,Missed_Payment_Count,Collateral_Value,LTV_Ratio,NPA_Flag,Default,Default_Date,Disbursal_Date,Loan_Status,Avg_Balance_3M,Salary_Credit_Frequency,Avg_Monthly_Salary_Credit,Monthly_Spend,Cash_Withdrawal_3M,Merchant_Spend_Pct,Negative_Balance_Days,UPI_Txn_Count_3M,ECS_Mandate_Count,Paid_On_Time_Pct,Late_Payment_Count_12M,Max_DPD_3M,Max_DPD_6M,Current_DPD_Bucket,Prev_DPD_Bucket,Prepayment_Count,Total_EMI_Paid,Collateral_Type,Property_Type,Vehicle_Age_Years,Collateral_Location_Tier,Collateral_Insurance,No_of_Closed_Accounts,No_of_Inquiries_12M,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Newest_Trade_Open_Months
564,LOAN00564,27,641373,25,Divorced,Graduate,6,89423,Personal Loan,1207054,12,16.27,109671,Good,0,0.51,15,74,0,1954318,723952,0.37,1,1,0,0,0,70,0,584602,1,68,0,0,,,0,0,,2021-07-16,Active,688040,Monthly,63803,52769,3402,0.1883,0,60,0,0.8051,0,0,0,Current,Current,0,46,,,,,,9,1,12,1957448,20
565,LOAN00565,42,1128817,13,Married,Graduate,18,519077,Business Loan,1274964,84,14.95,24566,Good,1,0.07,40,69,2,2385295,858338,0.36,0,1,0,0,0,183,5,672590,0,67,0,0,1369642.901366432,0.93,0,0,,2022-07-04,Active,713997,Monthly,221142,171440,17671,0.4304,1,11,4,0.9263,1,0,0,Current,Current,0,22,Property,Commercial,,Tier-1,Yes,7,0,53,2429407,11
566,LOAN00566,30,987675,16,Married,High School,7,768620,Business Loan,330135,48,8.04,8065,Good,0,0.32,81,79,4,1710847,548036,0.32,1,0,0,0,0,81,1,502228,0,186,0,0,372600.9522893471,0.89,0,0,,2022-03-06,Active,551443,Irregular,238623,208333,22450,0.1889,1,51,5,0.925,1,0,0,Current,Current,2,4,Property,Residential,,Tier-3,Yes,0,4,32,1228189,47
567,LOAN00567,44,2118877,13,Single,High School,6,82618,Auto Loan,589192,36,10.7,19205,Good,1,0.08,94,64,7,2424077,1954038,0.81,0,0,0,0,0,267,3,320753,1,124,0,0,796589.5090937284,0.74,0,0,,2021-07-04,Active,276880,Monthly,37075,29601,93276,0.3136,4,22,6,0.8639,1,0,0,Current,Current,2,49,Vehicle,,7.0,Tier-2,No,3,4,36,1642590,56
568,LOAN00568,31,532829,6,Single,Graduate,11,82387,Personal Loan,1605375,36,10.15,51914,Poor,8,0.98,99,31,13,1041765,445608,0.43,4,2,2,1,2,17,5,52850,5,79,120,3,,,1,1,2023-10-19,2022-02-20,Default,45884,Monthly,73475,37103,95009,0.6065,18,32,9,0.1684,4,120,120,90+ DPD,90+ DPD,1,18,,,,,,2,7,10,1121355,58
569,LOAN00569,63,604877,24,Single,Graduate,4,475978,Business Loan,1950139,60,8.85,40339,Average,0,0.27,64,92,2,1601926,472911,0.3,1,0,0,0,0,216,2,475739,1,81,0,0,2740412.539553062,0.71,0,0,,2021-09-07,Active,489711,Monthly,247102,166948,7920,0.5577,4,50,5,0.9193,0,0,0,Current,Current,0,39,Property,Residential,,Tier-3,Yes,9,5,57,1561161,53
570,LOAN00570,24,1919212,22,Divorced,Graduate,10,154072,Business Loan,613181,48,21.27,19076,Average,0,0.26,13,80,1,279526,186813,0.67,2,0,0,0,0,280,5,79572,1,51,0,0,620399.4023860337,0.99,0,0,,2022-09-21,Active,77363,Monthly,46855,43212,13945,0.3681,2,51,2,0.8706,0,0,0,Current,Current,1,43,Property,Residential,,Tier-3,Yes,4,2,19,284473,8
571,LOAN00571,63,1242463,20,Married,High School,8,185909,Personal Loan,861368,36,21.52,32682,Good,0,0.19,12,56,9,629226,382798,0.61,0,1,0,0,0,135,4,326374,0,35,0,0,,,0,0,,2021-06-07,Active,275609,Monthly,143726,101061,95582,0.7518,3,28,0,0.8841,1,0,0,Current,Current,2,18,,,,,,2,4,50,452500,44
572,LOAN00572,55,510898,10,Single,Postgraduate,7,241872,Education Loan,1839057,84,20.48,41371,Good,0,0.33,83,69,14,1758380,1182145,0.67,2,0,0,0,0,138,5,268215,1,82,0,0,,,0,0,,2022-05-01,Active,292712,Monthly,86576,75561,63434,0.6511,3,66,9,0.8284,0,0,0,Current,Current,4,18,,,,,,6,2,43,1768114,51
573,LOAN00573,58,1817476,19,Married,Graduate,19,554250,Business Loan,408420,84,21.84,9527,Average,0,0.12,76,92,12,2187044,1656827,0.76,2,0,0,0,0,50,2,654843,0,162,0,0,557687.0779294664,0.73,0,0,,2020-06-24,Active,706957,Monthly,246219,219388,72712,0.525,3,40,6,0.9542,0,0,0,Current,Current,1,31,Property,Commercial,,Tier-1,No,4,6,29,2187075,31
574,LOAN00574,58,531593,28,Married,Postgraduate,8,51003,Personal Loan,596246,24,19.63,30238,Average,4,0.62,27,63,8,137841,24947,0.18,9,1,0,0,1,264,11,10005,2,138,60,1,,,1,0,,2020-06-17,NPA,8370,Monthly,191304,124282,56757,0.4057,20,65,6,0.705,4,30,60,31-60 DPD,1-30 DPD,2,28,,,,,,1,13,13,101077,33
575,LOAN00575,29,2210120,19,Married,High School,17,665873,Home Loan,206239,60,21.05,5585,Good,0,0.3,21,96,0,253317,25734,0.1,3,1,0,0,0,287,2,207360,1,22,0,0,238767.2164968947,0.86,0,0,,2020-11-07,Active,169923,Monthly,192848,170858,22724,0.142,4,45,7,0.9291,1,0,0,Current,Current,0,7,Property,Residential,,Tier-1,Yes,3,5,49,174616,23
576,LOAN00576,61,2131412,14,Married,Graduate,18,308409,Personal Loan,546062,84,10.77,9284,Good,1,0.33,23,68,8,68786,9661,0.14,0,0,0,0,0,151,3,469024,1,28,0,0,,,0,0,,2022-04-03,Active,446288,Monthly,35090,23504,73037,0.389,1,28,8,0.8853,0,0,0,Current,Current,0,5,,,,,,1,2,18,55164,49
577,LOAN00577,47,1113057,8,Divorced,Postgraduate,16,105429,Home Loan,1308726,48,11.6,34207,Good,1,0.47,88,83,6,1576846,1049287,0.67,2,0,0,0,0,209,2,337127,1,176,0,0,1335783.431246746,0.98,0,0,,2022-06-03,Active,355053,Irregular,55166,28212,18090,0.4817,3,20,8,0.8325,0,0,0,Current,Current,3,3,Property,Commercial,,Tier-2,Yes,6,4,36,1604227,42
578,LOAN00578,63,1522309,15,Married,Graduate,6,94470,Business Loan,761627,12,20.07,70578,Good,1,0.14,78,76,6,1038949,880610,0.85,1,0,0,0,0,228,2,586410,1,162,0,0,762107.481357132,1.0,0,0,,2021-02-05,Active,678726,Bi-Monthly,202802,164773,2913,0.7937,3,1,8,0.9401,1,0,0,Current,Current,2,19,Property,Commercial,,Tier-2,No,9,3,46,660263,38
579,LOAN00579,59,1549040,11,Married,High School,20,332209,Business Loan,1968421,12,14.71,177397,Average,1,0.14,95,83,7,206288,75271,0.36,3,0,0,0,0,110,0,360747,0,163,0,0,1983930.699624005,0.99,0,0,,2021-03-19,Active,351296,Monthly,72310,62846,83710,0.7661,3,42,1,0.8835,0,0,0,Current,Current,1,9,Property,Residential,,Tier-2,No,8,7,37,229388,1
580,LOAN00580,46,1737539,18,Single,High School,5,338161,Personal Loan,1793954,60,18.04,45593,Good,0,0.26,20,90,8,2391161,1733484,0.72,2,0,0,0,0,7,3,459782,0,175,0,0,,,0,0,,2021-05-04,Active,383293,Monthly,119887,84307,37986,0.1785,4,44,2,0.8371,1,0,0,Current,Current,1,45,,,,,,3,3,33,1622864,57
581,LOAN00581,37,626753,1,Single,High School,6,65441,Auto Loan,1802009,84,15.87,35658,Average,1,0.75,72,60,10,1608835,1099393,0.68,2,1,0,0,1,43,3,6427,4,134,60,0,2589800.746088631,0.7,1,0,,2020-07-23,NPA,7302,Bi-Monthly,44597,25778,3992,0.7855,6,75,0,0.6195,4,60,60,31-60 DPD,Current,2,52,Vehicle,,7.0,Tier-3,Yes,4,3,8,1749999,31
582,LOAN00582,26,1014665,5,Divorced,Graduate,21,393287,Home Loan,1480105,12,12.28,131699,Good,1,0.08,93,70,2,79585,70229,0.88,0,0,0,0,0,269,3,581547,0,80,0,0,1954769.508152637,0.76,0,0,,2021-06-21,Active,494291,Monthly,25108,19505,43441,0.6282,4,20,1,0.9787,0,0,0,Current,Current,2,47,Property,Residential,,Tier-1,Yes,0,4,36,48472,57
583,LOAN00583,25,674701,23,Married,Graduate,8,147688,Home Loan,1433998,48,11.99,37755,Average,0,0.45,57,80,1,2073470,988287,0.48,1,0,0,0,0,240,5,513276,0,126,0,0,2078086.870950869,0.69,0,0,,2022-04-08,Active,541483,Irregular,187689,156197,11428,0.5774,4,0,9,0.9454,0,0,0,Current,Current,4,16,Property,Commercial,,Tier-1,Yes,3,5,50,2109980,41
584,LOAN00584,38,1834492,11,Married,High School,17,186361,Auto Loan,1068368,48,18.47,31646,Good,1,0.3,79,66,0,2738737,637737,0.23,2,1,0,0,0,33,5,228844,0,135,0,0,1514357.050511167,0.71,0,0,,2022-01-21,Active,220921,Irregular,60813,48326,47097,0.7325,4,71,4,0.9152,0,0,0,Current,Current,1,20,Vehicle,,7.0,Tier-1,Yes,0,4,51,2445627,31
585,LOAN00585,56,452103,12,Married,Graduate,1,461888,Auto Loan,1982136,24,15.45,96531,Good,1,0.33,64,71,6,1286634,916321,0.71,0,1,0,0,0,241,5,525426,1,172,0,0,2740394.572363389,0.72,0,0,,2020-03-28,Active,611505,Monthly,58791,38808,67285,0.3275,1,47,6,0.925,1,0,0,Current,Current,4,57,Vehicle,,3.0,Tier-3,Yes,7,1,56,1239055,45
586,LOAN00586,43,1437311,16,Single,High School,15,280650,Personal Loan,281195,60,13.03,6402,Good,1,0.33,10,94,7,2851461,2153010,0.76,2,0,0,0,0,265,0,242018,1,115,0,0,,,0,0,,2020-12-19,Active,261854,Irregular,213920,142416,33812,0.3795,2,3,5,0.872,0,0,0,Current,Current,4,8,,,,,,9,6,15,3370129,15
587,LOAN00587,42,1901337,13,Married,Graduate,21,544034,Personal Loan,1473373,84,16.64,29803,Average,0,0.08,48,65,11,1279864,852184,0.67,0,1,0,0,0,165,5,521069,1,30,0,0,,,0,0,,2021-10-01,Active,416884,Monthly,184353,137728,7736,0.7097,0,25,4,0.8526,0,0,0,Current,Current,2,20,,,,,,1,4,27,687018,27
588,LOAN00588,31,2386430,22,Single,Graduate,17,739952,Business Loan,366486,24,13.88,17575,Average,1,0.17,33,63,6,278446,220124,0.79,0,1,0,0,0,138,2,666145,1,132,0,0,385426.7370517721,0.95,0,0,,2021-08-16,Active,632241,Monthly,69181,40611,89028,0.1728,0,77,1,0.9184,1,0,0,Current,Current,0,27,Property,Commercial,,Tier-1,Yes,6,1,54,168289,2
589,LOAN00589,45,933731,7,Married,High School,14,296739,Personal Loan,744577,12,14.65,67081,Good,1,0.43,17,81,7,412241,163637,0.4,2,1,0,0,0,299,2,344738,0,152,0,0,,,0,0,,2021-12-01,Active,300654,Irregular,217684,191731,54124,0.5964,2,68,7,0.948,0,0,0,Current,Current,2,25,,,,,,5,4,42,228941,44
590,LOAN00590,49,778421,22,Married,High School,21,135155,Home Loan,585678,36,17.49,21024,Poor,4,0.93,63,18,14,247540,161458,0.65,4,4,2,2,3,262,3,82224,7,190,90,2,637737.4177067291,0.92,1,1,2024-01-12,2022-01-17,Default,75104,Bi-Monthly,243198,132796,2311,0.6669,13,44,7,0.3781,7,60,60,90+ DPD,90+ DPD,4,56,Property,Commercial,,Tier-1,Yes,4,6,12,213811,20
591,LOAN00591,64,1892239,6,Single,High School,7,668946,Education Loan,1242314,36,14.41,42707,Good,1,0.33,93,55,11,940456,292556,0.31,1,1,0,0,0,119,1,134228,1,52,0,0,,,0,0,,2020-10-30,Active,128802,Monthly,114694,82458,57405,0.7195,1,7,1,0.9791,1,0,0,Current,Current,2,48,,,,,,7,5,42,998731,6
592,LOAN00592,53,303402,11,Single,High School,9,184074,Business Loan,1595700,72,21.3,39433,Average,1,0.52,14,94,10,1185294,541859,0.46,1,1,0,0,0,146,5,314871,1,174,0,0,2144464.527271874,0.74,0,0,,2021-04-14,Active,320083,Irregular,124494,110394,92376,0.2534,3,52,3,0.8777,0,0,0,Current,Current,3,58,Property,Residential,,Tier-3,No,6,4,34,638135,47
593,LOAN00593,47,446076,17,Married,Graduate,1,418313,Auto Loan,251556,48,14.79,6974,Average,0,0.07,39,67,5,1360607,400009,0.29,2,1,0,0,0,282,3,613193,0,23,0,0,300464.2335646352,0.84,0,0,,2020-06-15,Active,686379,Monthly,172038,127005,1787,0.5755,0,4,9,0.8753,0,0,0,Current,Current,1,14,Vehicle,,6.0,Tier-3,Yes,2,4,54,1422629,14
594,LOAN00594,61,2479086,26,Single,High School,17,258091,Personal Loan,1243140,12,21.47,116034,Average,1,0.27,70,60,2,1467884,328258,0.22,2,1,0,0,0,276,5,519409,1,151,0,0,,,0,0,,2021-12-18,Active,433483,Bi-Monthly,53835,45352,78669,0.16,0,31,8,0.8851,0,0,0,Current,Current,2,5,,,,,,7,6,38,1178915,14
595,LOAN00595,39,362054,6,Single,High School,18,101437,Auto Loan,521196,36,19.87,19335,Poor,7,0.76,38,20,13,2597508,334461,0.13,6,1,1,2,3,191,11,19664,5,76,120,4,645982.5499740232,0.81,1,1,2022-11-26,2021-03-24,Default,19200,Irregular,225895,137301,37716,0.7027,29,32,6,0.3626,10,120,120,90+ DPD,90+ DPD,1,54,Vehicle,,9.0,Tier-1,Yes,6,9,7,3010511,9
596,LOAN00596,62,1856587,17,Married,Postgraduate,18,599603,Auto Loan,246297,72,20.47,5966,Good,0,0.1,20,76,8,84241,53673,0.64,3,1,0,0,0,196,2,365601,1,41,0,0,281201.1881985137,0.88,0,0,,2020-12-14,Active,416890,Irregular,48786,34173,70756,0.4373,1,62,9,0.8055,0,0,0,Current,Current,1,9,Vehicle,,0.0,Tier-2,Yes,3,5,41,64687,36
597,LOAN00597,37,567014,1,Single,Postgraduate,18,57271,Home Loan,893326,48,18.69,26564,Poor,3,0.55,27,33,1,2699040,2159821,0.8,9,2,0,0,2,222,4,59189,2,78,90,1,944482.7248112347,0.95,1,0,,2022-01-25,NPA,57583,Monthly,193218,158608,2853,0.5369,6,53,8,0.572,2,60,90,31-60 DPD,Current,0,39,Property,Commercial,,Tier-3,Yes,7,13,19,3209748,21
598,LOAN00598,26,465773,2,Single,High School,3,166223,Personal Loan,1204405,48,16.46,34417,Average,1,0.53,12,74,7,754823,265347,0.35,0,0,0,0,0,90,3,576799,1,119,0,0,,,0,0,,2022-07-26,Active,581250,Monthly,152705,137396,90694,0.696,4,38,6,0.9486,1,0,0,Current,Current,3,53,,,,,,6,2,48,671464,34
599,LOAN00599,39,495643,23,Single,Graduate,16,38064,Home Loan,483455,24,15.46,23546,Good,1,0.21,99,61,1,2863061,1269447,0.44,0,1,0,0,0,275,2,116283,1,54,0,0,692245.8369244871,0.7,0,0,,2022-06-05,Active,129241,Irregular,50074,39526,96688,0.4542,4,0,5,0.911,0,0,0,Current,Current,4,4,Property,Residential,,Tier-3,Yes,1,2,21,3415618,21
600,LOAN00600,26,961823,21,Divorced,Graduate,19,29403,Home Loan,840627,36,15.72,29437,Good,1,0.52,54,93,14,448667,46139,0.1,3,1,0,0,0,92,4,407979,1,119,0,0,1155737.360319266,0.73,0,0,,2020-05-14,Active,442721,Monthly,121638,74107,54989,0.4561,0,1,6,0.862,0,0,0,Current,Current,1,37,Property,Commercial,,Tier-3,No,1,4,13,422787,45
601,LOAN00601,26,352264,11,Single,Postgraduate,5,59583,Education Loan,1911651,12,10.82,168794,Average,0,0.07,94,55,7,345777,148782,0.43,1,1,0,0,0,250,4,361488,1,147,0,0,,,0,0,,2022-03-26,Active,362933,Irregular,87277,49384,21532,0.4253,4,64,8,0.9313,1,0,0,Current,Current,0,57,,,,,,3,2,14,256716,23
602,LOAN00602,59,249472,18,Single,Postgraduate,11,51279,Auto Loan,758833,12,11.0,67066,Average,4,0.58,71,31,11,408427,132762,0.33,5,2,1,0,2,247,8,82441,2,177,60,1,893896.7723875708,0.85,1,0,,2021-07-21,NPA,97844,Monthly,235582,207004,15119,0.5205,21,52,9,0.5872,2,0,60,61-90 DPD,1-30 DPD,2,57,Vehicle,,8.0,Tier-3,Yes,0,6,1,433907,47
603,LOAN00603,55,423835,11,Single,High School,22,725057,Personal Loan,1991635,12,8.48,173691,Average,1,0.47,41,67,7,923821,516748,0.56,1,0,0,0,0,90,4,315375,0,120,0,0,,,0,0,,2020-04-19,Active,256868,Monthly,143196,107299,68971,0.6021,3,26,3,0.901,0,0,0,Current,Current,1,17,,,,,,4,1,16,776815,28
604,LOAN00604,30,1496888,8,Single,High School,10,339569,Personal Loan,1685021,60,18.44,43192,Good,1,0.16,94,83,0,2827527,2337838,0.83,3,1,0,0,0,243,3,87294,1,128,0,0,,,0,0,,2021-01-22,Active,71738,Monthly,104621,60967,79348,0.6636,3,60,3,0.9478,1,0,0,Current,Current,3,16,,,,,,4,6,14,2024977,1
605,LOAN00605,57,2177986,12,Single,Graduate,18,708461,Home Loan,804778,24,9.75,37043,Good,1,0.35,33,79,9,1415593,714764,0.5,3,0,0,0,0,260,5,474562,0,185,0,0,1184232.618676436,0.68,0,0,,2020-08-10,Active,460773,Monthly,80781,58045,67376,0.1209,1,73,1,0.8397,1,0,0,Current,Current,0,14,Property,Residential,,Tier-3,No,7,5,26,1181786,26
606,LOAN00606,24,1916970,9,Single,Postgraduate,13,589156,Home Loan,1195935,60,16.15,29178,Good,0,0.45,26,72,9,537463,344205,0.64,1,0,0,0,0,152,0,629514,0,26,0,0,1368008.495126949,0.87,0,0,,2020-09-15,Active,543358,Monthly,52818,29411,49337,0.3437,0,1,0,0.8946,1,0,0,Current,Current,3,36,Property,Commercial,,Tier-2,No,1,5,58,596766,15
607,LOAN00607,33,816347,24,Single,Postgraduate,16,649921,Personal Loan,1447535,84,9.93,23978,Good,0,0.21,82,79,3,1943144,1290998,0.66,2,0,0,0,0,164,4,439949,0,157,0,0,,,0,0,,2021-09-08,Active,390060,Monthly,136362,74634,77223,0.4028,2,72,3,0.8583,0,0,0,Current,Current,0,53,,,,,,5,5,16,1967657,29
608,LOAN00608,52,1334733,12,Married,High School,15,597118,Education Loan,982821,60,8.93,20368,Average,1,0.23,59,65,10,1548661,343718,0.22,2,1,0,0,0,155,2,59258,0,195,0,0,,,0,0,,2021-02-07,Active,50963,Irregular,137193,125392,73741,0.1691,4,19,2,0.9986,1,0,0,Current,Current,1,54,,,,,,6,2,44,962706,8
609,LOAN00609,34,1506201,9,Divorced,Graduate,16,175697,Education Loan,874764,60,15.47,21027,Good,1,0.36,48,60,3,2123255,801011,0.38,2,0,0,0,0,19,2,101966,1,168,0,0,,,0,0,,2021-12-10,Active,109812,Monthly,239151,178187,33532,0.6261,0,61,8,0.8437,0,0,0,Current,Current,0,20,,,,,,4,5,53,2308017,45
610,LOAN00610,53,1989430,16,Single,High School,19,428223,Education Loan,726499,12,20.22,67375,Good,0,0.12,62,95,10,2237553,426290,0.19,3,1,0,0,0,164,4,214035,1,186,0,0,,,0,0,,2022-03-17,Active,207294,Bi-Monthly,169068,103471,77678,0.466,4,47,4,0.9895,0,0,0,Current,Current,4,31,,,,,,9,3,50,1794501,37
611,LOAN00611,59,1237737,22,Single,Graduate,22,429857,Home Loan,365067,48,12.98,9790,Good,0,0.11,97,82,11,2368748,1072088,0.45,2,0,0,0,0,204,1,228821,1,182,0,0,444028.0335004881,0.82,0,0,,2020-01-09,Active,259407,Monthly,124228,111379,18439,0.1013,3,58,6,0.8817,1,0,0,Current,Current,2,43,Property,Residential,,Tier-3,Yes,3,2,29,1321780,9
612,LOAN00612,23,927079,8,Divorced,Postgraduate,7,520454,Business Loan,147366,84,20.87,3350,Average,1,0.17,35,84,2,496266,401890,0.81,0,0,0,0,0,171,5,112108,0,126,0,0,211990.8632677289,0.7,0,0,,2022-04-04,Active,100914,Bi-Monthly,105660,100323,82026,0.542,4,9,2,0.8997,1,0,0,Current,Current,4,40,Property,Residential,,Tier-3,Yes,4,3,14,299258,58
613,LOAN00613,22,2050156,28,Divorced,Graduate,23,640971,Auto Loan,740161,36,8.14,23241,Average,0,0.42,91,99,4,1512827,733339,0.48,2,0,0,0,0,152,2,630490,1,165,0,0,1089669.865932149,0.68,0,0,,2020-05-22,Active,661617,Monthly,80184,71996,53050,0.3373,1,48,4,0.9048,0,0,0,Current,Current,2,3,Vehicle,,2.0,Tier-1,Yes,0,2,29,826479,21
614,LOAN00614,62,2250254,13,Married,High School,15,107863,Home Loan,1611904,72,14.52,33664,Average,0,0.23,91,95,2,1910441,888206,0.46,3,1,0,0,0,153,2,524005,0,85,0,0,2146243.53223535,0.75,0,0,,2020-01-06,Active,463941,Irregular,168747,141142,74715,0.6088,3,77,8,0.8484,0,0,0,Current,Current,3,53,Property,Commercial,,Tier-3,Yes,4,5,40,1860027,13
615,LOAN00615,43,1375576,19,Single,Graduate,14,546241,Personal Loan,543406,60,10.05,11559,Good,1,0.3,78,81,10,1691923,452519,0.27,0,0,0,0,0,163,1,543677,0,41,0,0,,,0,0,,2020-04-04,Active,438091,Monthly,53713,50110,69433,0.2258,2,63,2,0.8478,0,0,0,Current,Current,4,55,,,,,,0,4,48,1151007,1
616,LOAN00616,43,361645,28,Married,Graduate,8,669766,Personal Loan,441521,24,12.42,20870,Good,0,0.15,24,90,3,2919081,1016347,0.35,1,1,0,0,0,279,2,675428,1,35,0,0,,,0,0,,2020-02-20,Active,726468,Monthly,21388,12593,9595,0.1008,3,63,3,0.8752,1,0,0,Current,Current,4,38,,,,,,9,2,18,1656415,15
617,LOAN00617,41,1401453,12,Single,Postgraduate,10,110106,Personal Loan,723348,12,8.33,63033,Good,0,0.15,18,78,9,2883683,2449053,0.85,0,1,0,0,0,126,5,613262,1,53,0,0,,,0,0,,2020-12-07,Active,526306,Monthly,227252,203381,75530,0.1608,0,14,5,0.949,0,0,0,Current,Current,3,25,,,,,,2,3,26,2179974,2
618,LOAN00618,40,2256441,5,Single,Graduate,16,343670,Business Loan,1237901,12,8.49,107963,Good,1,0.38,20,65,6,2445050,837175,0.34,2,0,0,0,0,71,0,144610,1,150,0,0,1653207.830662132,0.75,0,0,,2022-04-19,Active,155820,Monthly,27717,18332,78389,0.4083,2,22,2,0.9402,0,0,0,Current,Current,3,47,Property,Commercial,,Tier-1,No,8,3,40,2706367,29
619,LOAN00619,51,312781,22,Single,Postgraduate,9,168317,Auto Loan,508541,24,17.98,25383,Average,3,0.62,73,30,1,758083,519369,0.69,4,2,1,0,2,24,7,23620,4,92,60,1,526427.5833681476,0.97,1,0,,2021-11-11,NPA,25421,Monthly,72852,37482,4891,0.6236,15,65,5,0.4308,2,0,60,31-60 DPD,1-30 DPD,4,11,Vehicle,,1.0,Tier-3,Yes,1,4,6,712681,36
620,LOAN00620,46,593442,0,Married,High School,7,9320,Education Loan,518750,36,17.16,18536,Poor,7,0.69,45,38,13,1610252,215312,0.13,7,1,1,2,3,262,11,28911,6,166,90,7,,,1,1,2023-02-11,2021-03-18,Default,30855,Monthly,148435,76380,22591,0.5227,6,32,6,0.3788,7,90,90,90+ DPD,90+ DPD,3,14,,,,,,2,7,8,1353190,22
621,LOAN00621,28,630285,13,Single,High School,20,145332,Auto Loan,313455,60,10.92,6802,Good,1,0.25,98,94,10,2421091,490636,0.2,0,0,0,0,0,58,2,641099,1,79,0,0,386616.4132862516,0.81,0,0,,2022-08-01,Active,664681,Monthly,64532,37720,75265,0.1105,1,45,5,0.9519,1,0,0,Current,Current,2,58,Vehicle,,1.0,Tier-1,Yes,1,0,51,2453137,52
622,LOAN00622,48,1558758,29,Married,Graduate,10,647056,Personal Loan,731198,60,20.62,19625,Average,0,0.39,10,77,3,841399,293801,0.35,3,0,0,0,0,128,3,499690,0,162,0,0,,,0,0,,2021-05-02,Active,576626,Bi-Monthly,174127,148142,36092,0.5141,0,13,1,0.839,1,0,0,Current,Current,2,21,,,,,,3,3,50,465400,57
623,LOAN00623,50,2127548,12,Single,High School,16,154000,Home Loan,513114,48,17.63,14973,Good,0,0.24,43,97,13,2149863,1765331,0.82,1,1,0,0,0,228,2,606922,0,179,0,0,529411.5484899185,0.97,0,0,,2020-03-30,Active,503899,Monthly,146761,132598,11243,0.4375,2,62,7,0.9022,1,0,0,Current,Current,1,44,Property,Commercial,,Tier-2,Yes,6,1,29,2403418,19
624,LOAN00624,25,2379010,20,Single,High School,0,567547,Personal Loan,1679291,72,12.71,33453,Average,0,0.47,33,63,10,785127,216250,0.28,1,0,0,0,0,58,0,437731,1,78,0,0,,,0,0,,2020-01-20,Active,513339,Bi-Monthly,37270,20781,85450,0.6576,1,35,8,0.8393,0,0,0,Current,Current,2,24,,,,,,4,5,37,490245,38
625,LOAN00625,37,413849,15,Married,Graduate,1,722786,Education Loan,1820938,72,13.71,37239,Average,1,0.08,89,56,12,463265,315666,0.68,3,1,0,0,0,74,3,333025,0,114,0,0,,,0,0,,2021-05-21,Active,275207,Monthly,126193,111103,52464,0.2797,1,39,2,0.9872,0,0,0,Current,Current,4,47,,,,,,6,7,34,238566,24
626,LOAN00626,55,939208,6,Divorced,High School,21,408885,Personal Loan,803962,60,12.1,17924,Good,0,0.5,20,73,2,757823,177345,0.23,1,1,0,0,0,192,5,117147,1,116,0,0,,,0,0,,2020-08-12,Active,116927,Bi-Monthly,211013,177243,39419,0.6033,0,76,1,0.9014,1,0,0,Current,Current,4,48,,,,,,8,2,44,571135,17
627,LOAN00627,48,1350827,9,Single,High School,3,398001,Personal Loan,261921,84,19.63,5758,Good,0,0.18,46,64,0,2783150,1642820,0.59,0,1,0,0,0,190,3,481303,1,177,0,0,,,0,0,,2021-01-07,Active,562784,Irregular,108702,56905,55541,0.5422,2,50,5,0.8939,1,0,0,Current,Current,2,30,,,,,,0,3,27,1505442,13
628,LOAN00628,27,221079,15,Married,High School,19,179401,Home Loan,266164,36,14.92,9216,Poor,3,0.74,88,14,0,2986330,1700603,0.57,9,4,1,1,3,77,8,34242,3,87,90,3,268493.1622412251,0.99,1,1,2022-05-27,2020-11-05,Default,31077,Monthly,175827,145782,39974,0.5361,22,35,1,0.1158,11,60,90,90+ DPD,90+ DPD,2,23,Property,Commercial,,Tier-2,Yes,4,10,3,1842431,31
629,LOAN00629,22,2249936,3,Single,High School,22,310855,Business Loan,717037,72,9.89,13243,Good,1,0.33,97,60,8,2573300,1537696,0.6,0,0,0,0,0,165,0,212235,0,89,0,0,993452.5660926884,0.72,0,0,,2021-02-02,Active,240921,Monthly,153089,79188,12705,0.3839,4,27,3,0.8898,1,0,0,Current,Current,3,41,Property,Commercial,,Tier-3,No,5,3,32,2617815,9
630,LOAN00630,46,546774,12,Single,Postgraduate,12,316441,Home Loan,980592,36,10.82,32019,Good,1,0.16,92,79,11,850249,279749,0.33,1,1,0,0,0,213,5,616809,1,159,0,0,1083861.531231615,0.9,0,0,,2022-08-20,Active,639800,Bi-Monthly,125929,77844,56177,0.109,0,48,6,0.8221,1,0,0,Current,Current,4,13,Property,Residential,,Tier-1,No,5,2,22,666011,40
