Customer_ID,Loan_ID,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Savings_Account_Balance,Loan_Type,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Pct,EMI_Amount,Pay_History,Delinquency_12M,Credit_Card_Utilization,Behavior_Spending_Score,Behavior_Repayment_Score,No_of_Open_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Oldest_Trade_Open_Months,Outstanding_Loans,Avg_Balance_6M,Bounce_Count_6M,Transaction_Count_3M,Max_DPD_12M,Missed_Payment_Count,Collateral_Value,LTV_Ratio,NPA_Flag,Default,Default_Date,Disbursal_Date,Loan_Status,Avg_Balance_3M,Salary_Credit_Frequency,Avg_Monthly_Salary_Credit,Monthly_Spend,Cash_Withdrawal_3M,Merchant_Spend_Pct,Negative_Balance_Days,UPI_Txn_Count_3M,ECS_Mandate_Count,Paid_On_Time_Pct,Late_Payment_Count_12M,Max_DPD_3M,Max_DPD_6M,Current_DPD_Bucket,Prev_DPD_Bucket,Prepayment_Count,Total_EMI_Paid,Collateral_Type,Property_Type,Vehicle_Age_Years,Collateral_Location_Tier,Collateral_Insurance,No_of_Closed_Accounts,No_of_Inquiries_12M,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Newest_Trade_Open_Months
544,LOAN00544,29,2396502,20,Single,High School,19,43199,Personal Loan,1966263,72,14.44,40981,Good,0,0.45,56,65,13,1047182,345440,0.33,2,0,0,0,0,255,1,204583,0,73,0,0,,,0,0,,2020-01-25,Active,195993,Bi-Monthly,240613,228014,80059,0.7285,2,62,4,0.9049,0,0,0,Current,Current,2,8,,,,,,6,4,37,691357,3
470,LOAN00470,37,980728,9,Married,High School,23,471650,Personal Loan,1196890,24,15.19,58141,Average,1,0.22,24,55,10,2538535,1134968,0.45,2,1,0,0,0,279,5,455296,1,110,0,0,,,0,0,,2020-01-12,Active,479514,Monthly,242145,166899,82123,0.1346,3,78,6,0.9557,1,0,0,Current,Current,1,29,,,,,,8,4,54,2453700,48
631,LOAN00631,41,1763470,12,Married,Postgraduate,22,451852,Personal Loan,1104054,24,12.15,52049,Good,1,0.28,68,89,13,2349538,539647,0.23,0,0,0,0,0,71,5,471254,1,183,0,0,,,0,0,,2020-03-09,Active,539338,Monthly,150963,111547,96399,0.2313,0,33,2,0.9368,0,0,0,Current,Current,0,18,,,,,,1,3,39,1186115,53
862,LOAN00862,61,1139740,5,Married,Graduate,18,101332,Business Loan,1289822,48,12.61,34353,Good,0,0.41,56,80,9,1072159,477206,0.45,3,0,0,0,0,296,4,471914,1,163,0,0,1646085.004270136,0.78,0,0,,2021-10-24,Active,460600,Monthly,169873,155667,96435,0.5666,4,48,0,0.8144,1,0,0,Current,Current,1,13,Property,Residential,,Tier-1,Yes,5,7,36,703490,20
279,LOAN00279,27,879588,7,Married,Postgraduate,22,506689,Home Loan,1160110,24,18.1,57973,Good,0,0.27,32,59,12,1532400,418911,0.27,2,0,0,0,0,271,3,527481,0,119,0,0,1362207.480200081,0.85,0,0,,2021-12-15,Active,592456,Bi-Monthly,93628,63606,90693,0.4273,2,74,2,0.9193,0,0,0,Current,Current,4,46,Property,Residential,,Tier-3,Yes,5,4,28,894969,47
68,LOAN00068,34,1317167,21,Married,Postgraduate,8,525602,Personal Loan,555521,84,10.57,9386,Good,0,0.41,26,83,0,2996446,1011523,0.34,2,1,0,0,0,14,3,279439,0,65,0,0,,,0,0,,2022-05-25,Active,294865,Monthly,77740,44215,12327,0.5186,2,8,8,0.835,0,0,0,Current,Current,0,33,,,,,,6,3,59,3578893,4
986,LOAN00986,35,1443077,20,Single,High School,0,244208,Personal Loan,868926,24,9.06,39720,Average,0,0.1,78,92,9,1662677,780760,0.47,3,1,0,0,0,264,0,199666,0,186,0,0,,,0,0,,2020-05-31,Active,237026,Monthly,42437,24371,51963,0.5931,1,52,9,0.8007,1,0,0,Current,Current,4,42,,,,,,7,6,21,1181531,45
975,LOAN00975,55,2019224,18,Married,Graduate,7,106878,Home Loan,295119,48,9.91,7472,Good,0,0.37,30,87,8,794183,622303,0.78,2,1,0,0,0,172,0,631963,1,60,0,0,369472.6031112045,0.8,0,0,,2021-04-21,Active,529245,Monthly,207258,169288,18170,0.6015,3,4,9,0.9972,0,0,0,Current,Current,0,12,Property,Commercial,,Tier-2,Yes,3,3,55,942633,11
185,LOAN00185,55,1255568,22,Single,High School,14,222247,Business Loan,1654682,60,8.35,33828,Average,1,0.39,46,57,14,263390,227476,0.86,3,0,0,0,0,241,0,621559,0,50,0,0,2456393.558127456,0.67,0,0,,2021-09-08,Active,566212,Monthly,153434,124934,76304,0.7683,1,55,0,0.9638,0,0,0,Current,Current,4,58,Property,Commercial,,Tier-3,Yes,4,7,12,262362,19
536,LOAN00536,24,522622,22,Married,Postgraduate,1,92716,Business Loan,1212614,12,8.76,105909,Good,1,0.46,39,60,3,535820,310694,0.58,2,1,0,0,0,258,2,659459,1,77,0,0,1530620.102171839,0.79,0,0,,2021-01-03,Active,580391,Bi-Monthly,229053,125514,90992,0.6557,4,59,7,0.8427,0,0,0,Current,Current,4,36,Property,Commercial,,Tier-2,No,1,6,26,510725,28
867,LOAN00867,47,532650,2,Married,Graduate,8,665024,Business Loan,621380,48,15.63,17492,Good,0,0.26,73,62,13,118898,15330,0.13,3,1,0,0,0,197,5,300859,1,189,0,0,869263.3900807091,0.71,0,0,,2021-06-06,Active,301061,Monthly,102901,84956,32607,0.7649,1,40,5,0.9665,1,0,0,Current,Current,2,40,Property,Residential,,Tier-3,Yes,4,4,53,98605,34
83,LOAN00083,31,1094857,23,Single,Graduate,10,284529,Personal Loan,582889,48,17.25,16894,Good,1,0.47,57,59,10,1014915,708351,0.7,1,0,0,0,0,221,0,303426,1,186,0,0,,,0,0,,2022-04-16,Active,268264,Monthly,55638,30518,79966,0.2646,0,62,9,0.8964,0,0,0,Current,Current,0,46,,,,,,7,5,15,1138441,47
829,LOAN00829,35,1603004,17,Single,Graduate,18,678074,Education Loan,852385,84,8.83,13640,Good,0,0.23,97,65,13,602798,129039,0.21,0,0,0,0,0,110,1,608965,1,142,0,0,,,0,0,,2021-11-13,Active,516499,Monthly,178056,137266,80081,0.6173,3,66,0,0.8038,0,0,0,Current,Current,3,59,,,,,,4,4,59,673340,37
376,LOAN00376,25,2171204,1,Married,Graduate,9,271089,Personal Loan,1841386,48,16.0,52185,Good,1,0.39,91,59,8,772073,136937,0.18,2,0,0,0,0,28,4,189525,0,95,0,0,,,0,0,,2022-02-28,Active,216778,Bi-Monthly,207661,136511,52470,0.1263,2,66,5,0.9409,1,0,0,Current,Current,4,30,,,,,,6,2,43,700712,45
412,LOAN00412,29,958627,12,Married,Graduate,14,606972,Home Loan,1700990,60,10.67,36704,Good,0,0.12,79,91,5,75220,56586,0.75,1,0,0,0,0,57,3,333858,0,169,0,0,1829830.125760752,0.93,0,0,,2020-03-24,Active,295349,Irregular,87890,53251,63659,0.2892,0,20,4,0.9776,1,0,0,Current,Current,3,42,Property,Commercial,,Tier-3,Yes,0,1,25,55940,38
742,LOAN00742,40,716305,23,Single,High School,24,114422,Personal Loan,1252627,24,15.13,60813,Poor,3,0.57,38,33,0,378480,236523,0.62,6,2,1,0,1,84,7,6784,2,91,60,1,,,1,0,,2020-09-25,NPA,6975,Bi-Monthly,233016,149611,61474,0.1567,11,6,3,0.5029,4,0,60,61-90 DPD,1-30 DPD,1,2,,,,,,1,7,2,299305,53
855,LOAN00855,40,614616,19,Single,Graduate,5,638993,Education Loan,1659352,48,17.92,48674,Good,1,0.33,52,88,9,490569,261592,0.53,0,0,0,0,0,178,4,539023,1,32,0,0,,,0,0,,2021-10-09,Active,437431,Monthly,29590,21412,21420,0.259,3,21,7,0.9235,1,0,0,Current,Current,4,9,,,,,,9,3,43,311975,56
679,LOAN00679,60,1945756,3,Married,Graduate,11,354917,Business Loan,1256366,12,13.61,112575,Average,1,0.12,95,82,12,2074493,247662,0.12,1,1,0,0,0,54,5,88585,0,195,0,0,1794283.101853229,0.7,0,0,,2022-02-28,Active,101471,Monthly,49682,36639,63953,0.4986,0,38,0,0.9756,0,0,0,Current,Current,3,44,Property,Commercial,,Tier-1,No,8,5,36,1289352,41
765,LOAN00765,47,1880371,6,Married,Graduate,11,39619,Education Loan,1473835,60,8.09,29947,Good,1,0.26,54,62,6,1766714,1167284,0.66,3,1,0,0,0,53,2,594615,0,171,0,0,,,0,0,,2021-03-19,Active,706959,Irregular,108067,61205,48641,0.7962,2,67,4,0.8256,1,0,0,Current,Current,1,26,,,,,,5,7,56,2089855,33
735,LOAN00735,45,578991,7,Married,Postgraduate,0,176969,Auto Loan,763711,24,8.37,34669,Poor,7,0.99,83,21,7,1125449,184752,0.16,8,2,1,2,3,255,9,31651,3,35,90,3,994484.0449530605,0.77,1,1,2022-07-07,2020-11-10,Default,29267,Monthly,28923,19395,44176,0.5503,28,38,2,0.3663,7,90,90,90+ DPD,61-90 DPD,1,7,Vehicle,,0.0,Tier-3,Yes,2,11,13,751835,41
821,LOAN00821,37,548988,27,Single,Graduate,1,188214,Auto Loan,1827335,60,17.67,46074,Poor,3,0.61,21,16,9,1060564,436412,0.41,8,3,3,2,2,76,5,53381,3,84,90,6,2606819.014864827,0.7,1,1,2023-02-21,2021-06-29,Default,45874,Irregular,203899,141382,38673,0.7704,14,35,0,0.2735,7,60,60,90+ DPD,90+ DPD,3,43,Vehicle,,6.0,Tier-3,Yes,5,8,2,917046,15
49,LOAN00049,62,2182045,24,Single,Graduate,12,370318,Home Loan,1252149,48,10.28,31926,Good,0,0.31,77,67,11,2054899,256474,0.12,3,0,0,0,0,164,1,668117,0,187,0,0,1254716.694117082,1.0,0,0,,2021-05-15,Active,722859,Monthly,106562,86888,6268,0.4994,0,56,8,0.8316,1,0,0,Current,Current,1,22,Property,Commercial,,Tier-1,No,3,7,38,2465749,9
162,LOAN00162,22,797094,29,Married,Graduate,4,744006,Personal Loan,1358994,84,21.53,31442,Good,0,0.35,62,62,12,2655380,777580,0.29,2,1,0,0,0,126,0,80444,1,100,0,0,,,0,0,,2020-11-05,Active,83915,Monthly,97820,50535,60594,0.7555,3,68,6,0.8957,0,0,0,Current,Current,3,4,,,,,,4,3,53,2822695,21
146,LOAN00146,52,623768,10,Single,Graduate,2,90969,Auto Loan,572841,36,15.3,19941,Poor,3,0.53,36,32,5,676745,326958,0.48,5,0,0,0,2,295,7,83228,4,48,90,2,744249.1800385406,0.77,1,0,,2020-11-26,NPA,86758,Irregular,96855,89865,65231,0.6473,26,19,6,0.5447,1,60,90,31-60 DPD,Current,4,22,Vehicle,,4.0,Tier-1,Yes,0,8,7,784895,54
86,LOAN00086,48,559099,23,Married,High School,20,184484,Business Loan,873812,48,14.07,23908,Poor,8,0.87,75,6,1,2817978,2068212,0.73,5,4,3,2,3,219,4,27774,8,33,90,3,983610.3898711106,0.89,1,1,2022-01-09,2021-09-29,Default,24307,Monthly,83673,67846,65352,0.1675,29,49,0,0.2135,4,60,90,90+ DPD,90+ DPD,0,39,Property,Residential,,Tier-3,Yes,4,5,18,1989292,19
4,LOAN00004,28,718156,7,Married,Graduate,22,319934,Auto Loan,776751,36,16.41,27465,Good,1,0.46,70,97,6,550266,358381,0.65,0,1,0,0,0,188,0,667395,1,133,0,0,876143.9099938443,0.89,0,0,,2021-05-06,Active,534963,Irregular,218841,135719,56903,0.7167,0,57,3,0.8197,0,0,0,Current,Current,1,31,Vehicle,,8.0,Tier-3,No,8,3,49,446946,40
104,LOAN00104,22,1056764,25,Single,Graduate,20,593223,Personal Loan,1707722,72,11.23,32706,Good,1,0.36,66,65,9,1421398,867559,0.61,1,0,0,0,0,110,4,235561,0,23,0,0,,,0,0,,2020-01-13,Active,254608,Monthly,51823,39856,28685,0.3337,0,74,6,0.842,0,0,0,Current,Current,3,38,,,,,,9,5,59,893497,25
962,LOAN00962,31,1484129,14,Single,Graduate,18,486571,Home Loan,1640187,60,13.42,37672,Average,1,0.35,22,88,11,1176204,926899,0.79,2,0,0,0,0,98,1,329407,1,141,0,0,1751232.239836551,0.94,0,0,,2020-11-25,Active,321055,Monthly,122692,77412,75988,0.217,0,37,5,0.9848,1,0,0,Current,Current,4,35,Property,Commercial,,Tier-2,No,0,2,59,1130846,59
219,LOAN00219,40,1211190,3,Divorced,Postgraduate,11,208122,Auto Loan,1597283,24,9.59,73404,Average,0,0.15,71,98,4,1102838,622507,0.56,0,1,0,0,0,257,0,490078,1,153,0,0,1737518.129630187,0.92,0,0,,2020-01-14,Active,553072,Monthly,169558,91461,43012,0.7009,2,51,1,0.9241,0,0,0,Current,Current,2,3,Vehicle,,4.0,Tier-1,No,9,4,13,756568,26
187,LOAN00187,57,1987126,17,Divorced,Graduate,7,241035,Home Loan,491578,72,21.1,12090,Average,1,0.42,41,78,7,2127294,1368416,0.64,2,0,0,0,0,144,0,538834,1,69,0,0,681254.6733606058,0.72,0,0,,2022-05-15,Active,447486,Bi-Monthly,227498,121018,33670,0.2389,3,23,3,0.8875,0,0,0,Current,Current,4,31,Property,Commercial,,Tier-2,Yes,9,6,18,2068907,39
16,LOAN00016,53,940394,7,Married,Postgraduate,17,327882,Home Loan,1429524,84,21.41,32969,Average,1,0.31,33,73,5,1181476,779076,0.66,2,0,0,0,0,136,3,417859,1,137,0,0,1965635.724158469,0.73,0,0,,2020-07-28,Active,342670,Monthly,230218,137201,27605,0.7739,4,56,6,0.8723,1,0,0,Current,Current,1,6,Property,Commercial,,Tier-2,Yes,8,5,50,783057,42
122,LOAN00122,62,604693,9,Married,Graduate,8,85492,Home Loan,1048399,84,17.15,21515,Average,3,0.77,59,50,6,2599474,1758794,0.68,9,1,0,0,2,206,8,97370,3,165,60,1,1221933.071449183,0.86,1,0,,2020-11-24,NPA,78172,Bi-Monthly,85996,60714,86184,0.2534,10,49,7,0.4251,4,30,60,61-90 DPD,Current,2,18,Property,Residential,,Tier-2,Yes,5,12,18,2266279,56
371,LOAN00371,30,1946731,8,Divorced,Graduate,17,717114,Personal Loan,286740,60,8.72,5913,Good,1,0.29,85,78,13,2774649,2200185,0.79,1,1,0,0,0,273,2,339738,0,132,0,0,,,0,0,,2020-01-04,Active,391363,Monthly,73101,65439,67674,0.428,3,25,0,0.889,1,0,0,Current,Current,4,56,,,,,,6,3,24,2252155,50
143,LOAN00143,50,902593,26,Married,Graduate,15,313492,Personal Loan,1636149,36,8.25,51459,Good,0,0.41,90,70,1,601663,253984,0.42,1,1,0,0,0,118,0,317560,0,111,0,0,,,0,0,,2020-02-12,Active,279138,Monthly,113167,71142,98795,0.2028,2,17,0,0.817,0,0,0,Current,Current,4,54,,,,,,6,1,54,566940,49
359,LOAN00359,62,385252,11,Married,Postgraduate,4,760503,Personal Loan,1528623,24,9.24,70003,Good,1,0.26,93,97,14,1497464,900276,0.6,3,0,0,0,0,247,2,276272,0,57,0,0,,,0,0,,2020-01-04,Active,316872,Irregular,228778,210130,10134,0.2234,2,64,9,0.8257,1,0,0,Current,Current,1,4,,,,,,0,3,14,1714771,25
797,LOAN00797,44,754222,23,Married,High School,8,82775,Home Loan,1457168,36,19.07,53465,Poor,4,0.93,35,8,8,679679,530146,0.78,3,3,2,2,2,142,8,10095,9,194,90,4,2132175.817303624,0.68,1,1,2022-08-18,2021-04-20,Default,9432,Irregular,212910,108555,7646,0.724,21,47,6,0.3599,9,60,90,90+ DPD,61-90 DPD,2,55,Property,Commercial,,Tier-1,No,0,6,13,781293,17
449,LOAN00449,46,723413,1,Single,Postgraduate,21,190524,Auto Loan,1956512,24,21.62,101133,Poor,4,0.94,20,28,3,1657279,466994,0.28,3,1,3,1,2,50,7,96524,9,94,90,6,2312010.458389862,0.85,1,1,2022-05-22,2021-05-24,Default,104404,Monthly,33979,31671,11034,0.2918,9,65,8,0.1712,5,60,60,90+ DPD,61-90 DPD,2,54,Vehicle,,8.0,Tier-1,Yes,3,4,1,929466,43
204,LOAN00204,46,593530,5,Married,Graduate,3,191687,Home Loan,1205076,12,19.73,111475,Good,0,0.49,28,84,11,1945998,802533,0.41,1,1,0,0,0,197,1,621469,1,85,0,0,1658972.617288277,0.73,0,0,,2020-03-15,Active,570818,Monthly,217461,198407,39761,0.6072,3,56,5,0.9208,1,0,0,Current,Current,4,43,Property,Residential,,Tier-1,Yes,9,1,43,1539927,42
755,LOAN00755,24,450965,20,Single,Postgraduate,23,636229,Personal Loan,594983,84,13.07,10846,Good,1,0.16,84,76,5,2797205,434192,0.16,1,0,0,0,0,43,0,201134,1,43,0,0,,,0,0,,2021-07-29,Active,175335,Bi-Monthly,139451,75397,19538,0.3431,4,29,7,0.9962,1,0,0,Current,Current,1,20,,,,,,9,1,42,1553148,37
684,LOAN00684,54,1055139,26,Married,High School,10,109082,Personal Loan,1002142,24,15.33,48747,Average,0,0.3,85,76,6,2011188,1741067,0.87,2,1,0,0,0,296,3,334090,1,199,0,0,,,0,0,,2021-03-26,Active,321164,Monthly,153047,115158,65610,0.3352,1,35,7,0.921,1,0,0,Current,Current,4,25,,,,,,4,5,28,1725532,36
606,LOAN00606,24,1916970,9,Single,Postgraduate,13,589156,Home Loan,1195935,60,16.15,29178,Good,0,0.45,26,72,9,537463,344205,0.64,1,0,0,0,0,152,0,629514,0,26,0,0,1368008.495126949,0.87,0,0,,2020-09-15,Active,543358,Monthly,52818,29411,49337,0.3437,0,1,0,0.8946,1,0,0,Current,Current,3,36,Property,Commercial,,Tier-2,No,1,5,58,596766,15
707,LOAN00707,63,1956761,4,Single,Graduate,9,478843,Personal Loan,1421988,36,21.16,53690,Average,1,0.41,85,77,14,905636,178206,0.2,0,0,0,0,0,176,0,441374,0,116,0,0,,,0,0,,2022-03-07,Active,486517,Monthly,200650,127955,88891,0.1777,0,73,9,0.9026,1,0,0,Current,Current,4,48,,,,,,1,2,42,726889,46
645,LOAN00645,62,1019176,13,Married,Graduate,24,448027,Business Loan,1177789,72,10.65,22207,Average,0,0.35,95,74,13,65864,47161,0.72,0,1,0,0,0,182,0,355823,0,169,0,0,1388460.565261872,0.85,0,0,,2020-12-08,Active,313125,Monthly,134163,84260,25743,0.6788,0,73,8,0.9257,1,0,0,Current,Current,4,28,Property,Residential,,Tier-1,No,2,2,12,44578,45
798,LOAN00798,50,2171103,0,Married,Graduate,18,251101,Personal Loan,1954696,60,21.76,53720,Good,1,0.26,53,68,1,518662,315291,0.61,1,1,0,0,0,184,0,454668,0,50,0,0,,,0,0,,2021-04-16,Active,483265,Monthly,94657,81435,82611,0.4741,1,35,5,0.9359,1,0,0,Current,Current,2,13,,,,,,4,4,38,436325,41
508,LOAN00508,44,828237,13,Divorced,Graduate,13,468875,Personal Loan,1706266,84,17.01,34878,Good,1,0.46,59,83,8,2858698,2325468,0.81,2,1,0,0,0,188,3,451886,0,170,0,0,,,0,0,,2021-08-09,Active,490319,Monthly,176630,108148,38957,0.5564,3,54,8,0.8976,1,0,0,Current,Current,1,15,,,,,,6,5,22,1495558,6
503,LOAN00503,30,2387522,29,Single,High School,13,569738,Personal Loan,873778,48,16.88,25158,Average,0,0.31,74,66,8,669017,376462,0.56,0,0,0,0,0,79,1,559785,1,120,0,0,,,0,0,,2020-11-15,Active,624732,Bi-Monthly,195322,137245,91032,0.5314,1,1,0,0.9617,0,0,0,Current,Current,4,16,,,,,,7,0,35,433850,35
235,LOAN00235,57,2266234,26,Single,Postgraduate,9,556737,Personal Loan,1631819,72,18.95,38099,Good,0,0.11,72,60,5,913070,264949,0.29,3,1,0,0,0,198,3,512454,0,178,0,0,,,0,0,,2020-10-17,Active,581666,Monthly,202558,184539,36316,0.5735,0,56,5,0.8754,1,0,0,Current,Current,4,21,,,,,,9,4,57,765474,27
405,LOAN00405,25,1998093,21,Divorced,Graduate,1,127944,Personal Loan,614868,48,20.67,18930,Good,0,0.41,80,94,5,2547325,1414725,0.56,3,1,0,0,0,133,1,598848,1,151,0,0,,,0,0,,2020-09-08,Active,521177,Monthly,141236,97327,52520,0.5843,3,71,0,0.845,1,0,0,Current,Current,1,41,,,,,,1,5,18,1889274,49
517,LOAN00517,50,1248532,21,Divorced,Postgraduate,7,540528,Personal Loan,1905100,72,12.66,37902,Good,1,0.46,11,98,12,89573,80496,0.9,3,1,0,0,0,139,5,514593,0,115,0,0,,,0,0,,2022-03-12,Active,446800,Irregular,79406,57157,50126,0.6789,0,4,8,0.8604,1,0,0,Current,Current,4,44,,,,,,2,4,46,93250,38
127,LOAN00127,48,691407,14,Divorced,Graduate,18,758312,Education Loan,1068047,60,15.39,25627,Good,1,0.34,55,57,3,1258045,827794,0.66,1,0,0,0,0,45,1,92181,1,137,0,0,,,0,0,,2020-12-18,Active,98633,Monthly,37997,27366,21184,0.216,2,7,9,0.8982,0,0,0,Current,Current,3,26,,,,,,6,2,58,745492,2
616,LOAN00616,43,361645,28,Married,Graduate,8,669766,Personal Loan,441521,24,12.42,20870,Good,0,0.15,24,90,3,2919081,1016347,0.35,1,1,0,0,0,279,2,675428,1,35,0,0,,,0,0,,2020-02-20,Active,726468,Monthly,21388,12593,9595,0.1008,3,63,3,0.8752,1,0,0,Current,Current,4,38,,,,,,9,2,18,1656415,15
251,LOAN00251,43,1074245,17,Divorced,Graduate,4,78898,Home Loan,1397799,36,14.04,47800,Good,1,0.08,25,71,10,2886789,1950108,0.68,2,0,0,0,0,54,2,133501,0,33,0,0,1983215.894793196,0.7,0,0,,2020-12-22,Active,158206,Monthly,204371,120438,45327,0.6026,1,10,6,0.8644,0,0,0,Current,Current,3,10,Property,Commercial,,Tier-2,Yes,3,2,46,3274438,1
629,LOAN00629,22,2249936,3,Single,High School,22,310855,Business Loan,717037,72,9.89,13243,Good,1,0.33,97,60,8,2573300,1537696,0.6,0,0,0,0,0,165,0,212235,0,89,0,0,993452.5660926884,0.72,0,0,,2021-02-02,Active,240921,Monthly,153089,79188,12705,0.3839,4,27,3,0.8898,1,0,0,Current,Current,3,41,Property,Commercial,,Tier-3,No,5,3,32,2617815,9
846,LOAN00846,57,378834,7,Married,Graduate,15,651588,Business Loan,1437350,36,9.23,45861,Average,1,0.51,17,62,11,1371115,1051182,0.77,3,1,0,0,0,271,4,349371,1,106,0,0,1730837.552757457,0.83,0,0,,2020-09-18,Active,378213,Bi-Monthly,126622,93055,61679,0.1396,2,22,6,0.9917,1,0,0,Current,Current,1,43,Property,Residential,,Tier-1,No,2,4,51,762838,26
572,LOAN00572,55,510898,10,Single,Postgraduate,7,241872,Education Loan,1839057,84,20.48,41371,Good,0,0.33,83,69,14,1758380,1182145,0.67,2,0,0,0,0,138,5,268215,1,82,0,0,,,0,0,,2022-05-01,Active,292712,Monthly,86576,75561,63434,0.6511,3,66,9,0.8284,0,0,0,Current,Current,4,18,,,,,,6,2,43,1768114,51
214,LOAN00214,43,1065658,6,Married,Postgraduate,10,216206,Business Loan,353124,36,9.21,11263,Good,0,0.16,58,69,12,2116899,768123,0.36,3,0,0,0,0,111,3,264289,0,35,0,0,414304.543203488,0.85,0,0,,2022-04-19,Active,216765,Bi-Monthly,85248,48812,93382,0.2389,4,30,5,0.9212,0,0,0,Current,Current,2,28,Property,Commercial,,Tier-3,No,0,4,15,1967333,11
430,LOAN00430,24,1276178,0,Married,Postgraduate,20,743575,Personal Loan,1353503,72,8.11,23804,Average,0,0.35,59,73,8,2884933,1383823,0.48,3,0,0,0,0,202,4,56749,1,33,0,0,,,0,0,,2022-05-11,Active,61890,Monthly,245175,208605,50470,0.6089,0,24,5,0.8812,0,0,0,Current,Current,0,8,,,,,,2,7,17,2691523,38
900,LOAN00900,40,1792761,22,Single,Graduate,13,302985,Business Loan,1084620,48,16.67,31111,Good,1,0.18,57,57,5,1248054,1026238,0.82,1,0,0,0,0,106,1,230274,1,86,0,0,1620147.785719467,0.67,0,0,,2021-06-14,Active,264341,Bi-Monthly,91932,80494,35109,0.7473,1,3,1,0.9256,0,0,0,Current,Current,3,4,Property,Residential,,Tier-2,Yes,2,4,19,1235066,1
144,LOAN00144,40,2113946,27,Married,Postgraduate,13,756715,Personal Loan,745137,60,8.05,15126,Good,1,0.15,28,78,11,1587738,1218739,0.77,0,0,0,0,0,137,3,572141,0,29,0,0,,,0,0,,2020-02-06,Active,474324,Irregular,179488,131068,47881,0.3244,1,42,6,0.8637,0,0,0,Current,Current,0,52,,,,,,8,1,51,1639977,21
406,LOAN00406,23,337030,15,Married,Graduate,9,647764,Personal Loan,154108,36,15.34,5367,Average,1,0.23,20,55,6,1087819,886540,0.81,2,1,0,0,0,199,2,534662,1,118,0,0,,,0,0,,2021-12-07,Active,537351,Monthly,156862,147995,66108,0.4006,4,0,7,0.8626,0,0,0,Current,Current,0,9,,,,,,1,4,24,1045553,29
886,LOAN00886,52,723486,4,Single,High School,22,720175,Education Loan,1550051,24,14.0,74422,Good,1,0.24,40,68,9,1015152,898989,0.89,0,1,0,0,0,287,1,90651,0,155,0,0,,,0,0,,2022-03-14,Active,75196,Bi-Monthly,201890,102993,86126,0.5301,2,37,5,0.8023,0,0,0,Current,Current,3,16,,,,,,2,0,39,1020715,48
942,LOAN00942,38,1073253,11,Married,Postgraduate,15,390807,Personal Loan,1070502,84,18.07,22543,Average,1,0.08,77,94,4,785600,110618,0.14,1,1,0,0,0,139,0,322272,0,41,0,0,,,0,0,,2021-02-23,Active,303106,Monthly,239481,145379,19248,0.3647,0,40,6,0.8233,0,0,0,Current,Current,2,48,,,,,,6,1,33,524464,11
902,LOAN00902,55,735309,18,Divorced,Graduate,21,737003,Auto Loan,859801,12,11.48,76183,Average,1,0.38,72,92,7,53984,30197,0.56,1,1,0,0,0,24,4,665208,1,51,0,0,979680.393944082,0.88,0,0,,2021-05-24,Active,667649,Irregular,86865,70668,53820,0.4828,4,77,0,0.9043,1,0,0,Current,Current,2,15,Vehicle,,0.0,Tier-1,Yes,3,1,47,52440,44
579,LOAN00579,59,1549040,11,Married,High School,20,332209,Business Loan,1968421,12,14.71,177397,Average,1,0.14,95,83,7,206288,75271,0.36,3,0,0,0,0,110,0,360747,0,163,0,0,1983930.699624005,0.99,0,0,,2021-03-19,Active,351296,Monthly,72310,62846,83710,0.7661,3,42,1,0.8835,0,0,0,Current,Current,1,9,Property,Residential,,Tier-2,No,8,7,37,229388,1
223,LOAN00223,22,1286075,25,Married,Postgraduate,24,325381,Education Loan,731645,60,11.99,16271,Good,0,0.28,97,90,5,1752023,1210642,0.69,1,1,0,0,0,248,4,441508,1,143,0,0,,,0,0,,2020-01-17,Active,399991,Irregular,71055,38478,1538,0.1233,4,6,4,0.8927,1,0,0,Current,Current,2,53,,,,,,7,2,30,1189019,6
443,LOAN00443,63,1683685,4,Divorced,Postgraduate,23,400263,Home Loan,762160,84,14.37,14439,Average,1,0.14,96,55,13,1452579,493323,0.34,0,0,0,0,0,158,2,304476,1,69,0,0,991331.658009442,0.77,0,0,,2020-02-25,Active,276028,Bi-Monthly,27095,19529,46565,0.3599,0,54,7,0.854,1,0,0,Current,Current,1,21,Property,Residential,,Tier-3,Yes,0,1,37,1396355,38
969,LOAN00969,52,336260,6,Single,Graduate,8,747177,Personal Loan,335383,12,11.15,29665,Good,0,0.16,37,65,13,2482215,1667363,0.67,3,0,0,0,0,279,0,581521,1,83,0,0,,,0,0,,2020-09-15,Active,611158,Bi-Monthly,144291,74659,47780,0.4834,3,54,3,0.8954,0,0,0,Current,Current,4,26,,,,,,8,4,31,2858357,45
